2026-04-06 18:34:45,711 | ERROR | tennislegacy | {"event": "http_exception", "request_id": "50757a3d", "method": "POST", "path": "/api/torneio/avancar-fase", "query": "", "status_code": 500, "detail": "Erro ao avan\u00e7ar fase.", "reason": "Erro ao avan\u00e7ar fase.", "duration_ms": 28.32, "save_ativo": "alexandre_paiva"}
2026-04-06 18:34:45,711 | WARNING | tennislegacy | {"event": "request_complete", "request_id": "50757a3d", "method": "POST", "path": "/api/torneio/avancar-fase", "query": "", "status_code": 500, "duration_ms": 28.7, "save_ativo": "alexandre_paiva", "outcome": "error"}
2026-04-06 18:34:45,889 | ERROR | tennislegacy | {"event": "erro_ao_avancar_fase", "reason": "name 'validar_nome_save' is not defined", "error_type": "NameError", "error": "name 'validar_nome_save' is not defined", "root_cause_type": "NameError", "root_cause": "name 'validar_nome_save' is not defined", "cause_chain": [{"type": "NameError", "message": "name 'validar_nome_save' is not defined"}], "traceback": "Traceback (most recent call last):\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/services/tournament_service.py\", line 383, in advance_tournament_phase\n    avancar_fase(instancia)\n    ~~~~~~~~~~~~^^^^^^^^^^^\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/torneio.py\", line 78, in avancar_fase\n    torneio._atualizar_fase_se_necessario(estado)\n    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/torneio_core.py\", line 1091, in _atualizar_fase_se_necessario\n    if validar_qtd_vencedores(\n       ~~~~~~~~~~~~~~~~~~~~~~^\n        vencedores,\n        ^^^^^^^^^^^\n        self._perfil[\"vagas_qualy\"],\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n        f\"{fase}->{proxima_fase}\",\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^\n    ):\n    ^\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/torneio_core.py\", line 1059, in validar_qtd_vencedores\n    log_erro(self.nome_save, \"validar_qtd_vencedores\", RuntimeError(msg))\n    ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/log_jogo.py\", line 37, in log_erro\n    save_ref = validar_nome_save(nome_save)\n               ^^^^^^^^^^^^^^^^^\nNameError: name 'validar_nome_save' is not defined", "save": "alexandre_paiva", "causa_provavel": "Falha em simular_npcs_na_fase_atual() ou avancar_fase()."}
2026-04-06 18:34:45,889 | ERROR | tennislegacy | {"event": "http_exception", "request_id": "64e66374", "method": "POST", "path": "/api/torneio/avancar-fase", "query": "", "status_code": 500, "detail": "Erro ao avan\u00e7ar fase.", "reason": "Erro ao avan\u00e7ar fase.", "duration_ms": 37.0, "save_ativo": "alexandre_paiva"}
2026-04-06 18:34:45,890 | WARNING | tennislegacy | {"event": "request_complete", "request_id": "64e66374", "method": "POST", "path": "/api/torneio/avancar-fase", "query": "", "status_code": 500, "duration_ms": 37.41, "save_ativo": "alexandre_paiva", "outcome": "error"}
2026-04-06 18:34:46,049 | ERROR | tennislegacy | {"event": "erro_ao_avancar_fase", "reason": "name 'validar_nome_save' is not defined", "error_type": "NameError", "error": "name 'validar_nome_save' is not defined", "root_cause_type": "NameError", "root_cause": "name 'validar_nome_save' is not defined", "cause_chain": [{"type": "NameError", "message": "name 'validar_nome_save' is not defined"}], "traceback": "Traceback (most recent call last):\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/services/tournament_service.py\", line 383, in advance_tournament_phase\n    avancar_fase(instancia)\n    ~~~~~~~~~~~~^^^^^^^^^^^\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/torneio.py\", line 78, in avancar_fase\n    torneio._atualizar_fase_se_necessario(estado)\n    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/torneio_core.py\", line 1091, in _atualizar_fase_se_necessario\n    if validar_qtd_vencedores(\n       ~~~~~~~~~~~~~~~~~~~~~~^\n        vencedores,\n        ^^^^^^^^^^^\n        self._perfil[\"vagas_qualy\"],\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n        f\"{fase}->{proxima_fase}\",\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^\n    ):\n    ^\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/torneio_core.py\", line 1059, in validar_qtd_vencedores\n    log_erro(self.nome_save, \"validar_qtd_vencedores\", RuntimeError(msg))\n    ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/log_jogo.py\", line 37, in log_erro\n    save_ref = validar_nome_save(nome_save)\n               ^^^^^^^^^^^^^^^^^\nNameError: name 'validar_nome_save' is not defined", "save": "alexandre_paiva", "causa_provavel": "Falha em simular_npcs_na_fase_atual() ou avancar_fase()."}
2026-04-06 18:34:46,050 | ERROR | tennislegacy | {"event": "http_exception", "request_id": "cdd56fb1", "method": "POST", "path": "/api/torneio/avancar-fase", "query": "", "status_code": 500, "detail": "Erro ao avan\u00e7ar fase.", "reason": "Erro ao avan\u00e7ar fase.", "duration_ms": 47.63, "save_ativo": "alexandre_paiva"}
2026-04-06 18:34:46,050 | WARNING | tennislegacy | {"event": "request_complete", "request_id": "cdd56fb1", "method": "POST", "path": "/api/torneio/avancar-fase", "query": "", "status_code": 500, "duration_ms": 48.05, "save_ativo": "alexandre_paiva", "outcome": "error"}
2026-04-06 18:34:46,185 | ERROR | tennislegacy | {"event": "erro_ao_avancar_fase", "reason": "name 'validar_nome_save' is not defined", "error_type": "NameError", "error": "name 'validar_nome_save' is not defined", "root_cause_type": "NameError", "root_cause": "name 'validar_nome_save' is not defined", "cause_chain": [{"type": "NameError", "message": "name 'validar_nome_save' is not defined"}], "traceback": "Traceback (most recent call last):\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/services/tournament_service.py\", line 383, in advance_tournament_phase\n    avancar_fase(instancia)\n    ~~~~~~~~~~~~^^^^^^^^^^^\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/torneio.py\", line 78, in avancar_fase\n    torneio._atualizar_fase_se_necessario(estado)\n    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/torneio_core.py\", line 1091, in _atualizar_fase_se_necessario\n    if validar_qtd_vencedores(\n       ~~~~~~~~~~~~~~~~~~~~~~^\n        vencedores,\n        ^^^^^^^^^^^\n        self._perfil[\"vagas_qualy\"],\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n        f\"{fase}->{proxima_fase}\",\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^\n    ):\n    ^\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/torneio_core.py\", line 1059, in validar_qtd_vencedores\n    log_erro(self.nome_save, \"validar_qtd_vencedores\", RuntimeError(msg))\n    ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/log_jogo.py\", line 37, in log_erro\n    save_ref = validar_nome_save(nome_save)\n               ^^^^^^^^^^^^^^^^^\nNameError: name 'validar_nome_save' is not defined", "save": "alexandre_paiva", "causa_provavel": "Falha em simular_npcs_na_fase_atual() ou avancar_fase()."}
2026-04-06 18:34:46,185 | ERROR | tennislegacy | {"event": "http_exception", "request_id": "387d8fb6", "method": "POST", "path": "/api/torneio/avancar-fase", "query": "", "status_code": 500, "detail": "Erro ao avan\u00e7ar fase.", "reason": "Erro ao avan\u00e7ar fase.", "duration_ms": 33.01, "save_ativo": "alexandre_paiva"}
2026-04-06 18:34:46,186 | WARNING | tennislegacy | {"event": "request_complete", "request_id": "387d8fb6", "method": "POST", "path": "/api/torneio/avancar-fase", "query": "", "status_code": 500, "duration_ms": 33.37, "save_ativo": "alexandre_paiva", "outcome": "error"}
2026-04-06 18:34:46,341 | ERROR | tennislegacy | {"event": "erro_ao_avancar_fase", "reason": "name 'validar_nome_save' is not defined", "error_type": "NameError", "error": "name 'validar_nome_save' is not defined", "root_cause_type": "NameError", "root_cause": "name 'validar_nome_save' is not defined", "cause_chain": [{"type": "NameError", "message": "name 'validar_nome_save' is not defined"}], "traceback": "Traceback (most recent call last):\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/services/tournament_service.py\", line 383, in advance_tournament_phase\n    avancar_fase(instancia)\n    ~~~~~~~~~~~~^^^^^^^^^^^\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/torneio.py\", line 78, in avancar_fase\n    torneio._atualizar_fase_se_necessario(estado)\n    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/torneio_core.py\", line 1091, in _atualizar_fase_se_necessario\n    if validar_qtd_vencedores(\n       ~~~~~~~~~~~~~~~~~~~~~~^\n        vencedores,\n        ^^^^^^^^^^^\n        self._perfil[\"vagas_qualy\"],\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n        f\"{fase}->{proxima_fase}\",\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^\n    ):\n    ^\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/torneio_core.py\", line 1059, in validar_qtd_vencedores\n    log_erro(self.nome_save, \"validar_qtd_vencedores\", RuntimeError(msg))\n    ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/log_jogo.py\", line 37, in log_erro\n    save_ref = validar_nome_save(nome_save)\n               ^^^^^^^^^^^^^^^^^\nNameError: name 'validar_nome_save' is not defined", "save": "alexandre_paiva", "causa_provavel": "Falha em simular_npcs_na_fase_atual() ou avancar_fase()."}
2026-04-06 18:34:46,341 | ERROR | tennislegacy | {"event": "http_exception", "request_id": "6f1eda31", "method": "POST", "path": "/api/torneio/avancar-fase", "query": "", "status_code": 500, "detail": "Erro ao avan\u00e7ar fase.", "reason": "Erro ao avan\u00e7ar fase.", "duration_ms": 35.77, "save_ativo": "alexandre_paiva"}
2026-04-06 18:34:46,341 | WARNING | tennislegacy | {"event": "request_complete", "request_id": "6f1eda31", "method": "POST", "path": "/api/torneio/avancar-fase", "query": "", "status_code": 500, "duration_ms": 36.14, "save_ativo": "alexandre_paiva", "outcome": "error"}
2026-04-06 18:34:46,497 | ERROR | tennislegacy | {"event": "erro_ao_avancar_fase", "reason": "name 'validar_nome_save' is not defined", "error_type": "NameError", "error": "name 'validar_nome_save' is not defined", "root_cause_type": "NameError", "root_cause": "name 'validar_nome_save' is not defined", "cause_chain": [{"type": "NameError", "message": "name 'validar_nome_save' is not defined"}], "traceback": "Traceback (most recent call last):\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/services/tournament_service.py\", line 383, in advance_tournament_phase\n    avancar_fase(instancia)\n    ~~~~~~~~~~~~^^^^^^^^^^^\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/torneio.py\", line 78, in avancar_fase\n    torneio._atualizar_fase_se_necessario(estado)\n    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/torneio_core.py\", line 1091, in _atualizar_fase_se_necessario\n    if validar_qtd_vencedores(\n       ~~~~~~~~~~~~~~~~~~~~~~^\n        vencedores,\n        ^^^^^^^^^^^\n        self._perfil[\"vagas_qualy\"],\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n        f\"{fase}->{proxima_fase}\",\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^\n    ):\n    ^\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/torneio_core.py\", line 1059, in validar_qtd_vencedores\n    log_erro(self.nome_save, \"validar_qtd_vencedores\", RuntimeError(msg))\n    ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/log_jogo.py\", line 37, in log_erro\n    save_ref = validar_nome_save(nome_save)\n               ^^^^^^^^^^^^^^^^^\nNameError: name 'validar_nome_save' is not defined", "save": "alexandre_paiva", "causa_provavel": "Falha em simular_npcs_na_fase_atual() ou avancar_fase()."}
2026-04-06 18:34:46,497 | ERROR | tennislegacy | {"event": "http_exception", "request_id": "74707b6d", "method": "POST", "path": "/api/torneio/avancar-fase", "query": "", "status_code": 500, "detail": "Erro ao avan\u00e7ar fase.", "reason": "Erro ao avan\u00e7ar fase.", "duration_ms": 33.17, "save_ativo": "alexandre_paiva"}
2026-04-06 18:34:46,498 | WARNING | tennislegacy | {"event": "request_complete", "request_id": "74707b6d", "method": "POST", "path": "/api/torneio/avancar-fase", "query": "", "status_code": 500, "duration_ms": 33.56, "save_ativo": "alexandre_paiva", "outcome": "error"}
2026-04-06 18:34:46,689 | ERROR | tennislegacy | {"event": "erro_ao_avancar_fase", "reason": "name 'validar_nome_save' is not defined", "error_type": "NameError", "error": "name 'validar_nome_save' is not defined", "root_cause_type": "NameError", "root_cause": "name 'validar_nome_save' is not defined", "cause_chain": [{"type": "NameError", "message": "name 'validar_nome_save' is not defined"}], "traceback": "Traceback (most recent call last):\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/services/tournament_service.py\", line 383, in advance_tournament_phase\n    avancar_fase(instancia)\n    ~~~~~~~~~~~~^^^^^^^^^^^\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/torneio.py\", line 78, in avancar_fase\n    torneio._atualizar_fase_se_necessario(estado)\n    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/torneio_core.py\", line 1091, in _atualizar_fase_se_necessario\n    if validar_qtd_vencedores(\n       ~~~~~~~~~~~~~~~~~~~~~~^\n        vencedores,\n        ^^^^^^^^^^^\n        self._perfil[\"vagas_qualy\"],\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n        f\"{fase}->{proxima_fase}\",\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^\n    ):\n    ^\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/torneio_core.py\", line 1059, in validar_qtd_vencedores\n    log_erro(self.nome_save, \"validar_qtd_vencedores\", RuntimeError(msg))\n    ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/log_jogo.py\", line 37, in log_erro\n    save_ref = validar_nome_save(nome_save)\n               ^^^^^^^^^^^^^^^^^\nNameError: name 'validar_nome_save' is not defined", "save": "alexandre_paiva", "causa_provavel": "Falha em simular_npcs_na_fase_atual() ou avancar_fase()."}
2026-04-06 18:34:46,689 | ERROR | tennislegacy | {"event": "http_exception", "request_id": "81978bc8", "method": "POST", "path": "/api/torneio/avancar-fase", "query": "", "status_code": 500, "detail": "Erro ao avan\u00e7ar fase.", "reason": "Erro ao avan\u00e7ar fase.", "duration_ms": 46.18, "save_ativo": "alexandre_paiva"}
2026-04-06 18:34:46,689 | WARNING | tennislegacy | {"event": "request_complete", "request_id": "81978bc8", "method": "POST", "path": "/api/torneio/avancar-fase", "query": "", "status_code": 500, "duration_ms": 46.49, "save_ativo": "alexandre_paiva", "outcome": "error"}
2026-04-06 18:34:46,817 | ERROR | tennislegacy | {"event": "erro_ao_avancar_fase", "reason": "name 'validar_nome_save' is not defined", "error_type": "NameError", "error": "name 'validar_nome_save' is not defined", "root_cause_type": "NameError", "root_cause": "name 'validar_nome_save' is not defined", "cause_chain": [{"type": "NameError", "message": "name 'validar_nome_save' is not defined"}], "traceback": "Traceback (most recent call last):\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/services/tournament_service.py\", line 383, in advance_tournament_phase\n    avancar_fase(instancia)\n    ~~~~~~~~~~~~^^^^^^^^^^^\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/torneio.py\", line 78, in avancar_fase\n    torneio._atualizar_fase_se_necessario(estado)\n    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/torneio_core.py\", line 1091, in _atualizar_fase_se_necessario\n    if validar_qtd_vencedores(\n       ~~~~~~~~~~~~~~~~~~~~~~^\n        vencedores,\n        ^^^^^^^^^^^\n        self._perfil[\"vagas_qualy\"],\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n        f\"{fase}->{proxima_fase}\",\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^\n    ):\n    ^\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/torneio_core.py\", line 1059, in validar_qtd_vencedores\n    log_erro(self.nome_save, \"validar_qtd_vencedores\", RuntimeError(msg))\n    ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \"/home/alexandre-paiva/Documentos/estudos/tennislegacy/src/log_jogo.py\", line 37, in log_erro\n    save_ref = validar_nome_save(nome_save)\n               ^^^^^^^^^^^^^^^^^\nNameError: name 'validar_nome_save' is not defined", "save": "alexandre_paiva", "causa_provavel": "Falha em simular_npcs_na_fase_atual() ou avancar_fase()."}
